8.46292	0.243462	-3.03909	-0.087429	8.46292	0.243462	8.6	0.25	-3.00029	0
8.44818	0.251553	3.03909	0.087429	8.44818	0.251553	8.45	0.25	-3.00027	0
-2.85449e+009	3.76148e+007	-1.14304	-0.224841	8.56759	0.241943	8.45	0.25	0	0
8.45582	0.253997	4.6619	0.260877	8.45582	0.253997	8.45	0.25	0	0
9.9251e+006	-1.77363e+008	-1.79287	-1.21807	8.42544	0.254042	8.35	0.25	-1.81979	0
8.23962	0.24916	1.77944	1.45823	8.23962	0.24916	8.25	0.25	-1.81978	0
1.4284e+009	-1.74093e+009	0.270531	-6.34091	7.93286	0.188391	8.05	0.2	-3.99976	-0.99994
7.84073	0.159859	-2.21335	8.6916	7.84073	0.159858	7.85	0.15	-3.99972	-0.99993
-1.72268e+010	-4.38688e+009	-9.65252	-5.78135	7.61269	0.155818	7.7	0.15	-2.99982	0
7.54016	0.159641	32.9792	11.7216	7.54016	0.159641	7.55	0.15	-2.99982	0
5.68425e+009	-1.60166e+010	10.7199	-35.8321	7.50815	0.0953827	7.45	0.100001	-1.8165	-0.908239
7.34259	0.0345306	-18.4153	57.5192	7.3426	0.0345312	7.35	0.0500011	-1.81648	-0.90823
-1.07184e+011	-3.43158e+010	-203.323	-68.0307	7.20598	0.00492725	7.2	9.49949e-007	-2.72851	-0.909507
7.05408	-0.0533447	348.459	114.497	7.05406	-0.0533413	7.05	-0.0499992	-2.72849	-0.909499
5.72769e+010	-1.74316e+011	77.7059	-241.842	6.74585	-0.143185	6.95	-0.15	-1.81898	-1.81898
6.84976	-0.258728	-155.264	477.882	6.84972	-0.258748	6.85	-0.25	-1.81896	-1.81897
-8.50337e+011	-2.76275e+011	-1377.36	-449.631	6.66966	-0.346668	6.75	-0.349999	-2.00076	-2.00075
6.64307	-0.462646	2528.79	823.732	6.64329	-0.462604	6.65	-0.449999	-2.00076	-2.00075
4.85439e+011	-1.49026e+012	661.726	-2034.08	6.60862	-0.557035	6.6	-0.549999	-0.998836	-1.99769
6.5603	-0.651367	-1319.05	4052.01	6.56029	-0.650892	6.55	-0.65	-0.99884	-1.99769
-6.7346e+012	-2.19232e+012	-9120.02	-2969.22	6.40696	-0.842921	6.5	-0.85	-0.908747	-3.63498
6.45703	-1.05273	18239.3	5937.81	6.45805	-1.05268	6.45	-1.05	-0.908739	-3.63494
4.33203e+012	-1.33068e+013	5864.9	-18019.3	6.38626	-1.15695	6.35	-1.15	-1.81897	-1.81898
6.25781	-1.25781	-11730.8	36037.8	6.25499	-1.25007	6.25	-1.25	-1.81896	-1.81896
-5.48087e+013	-1.7841e+013	-74203.7	-24152.5	6.43125	-1.48148	6.3	-1.45	0.909739	-3.63894
6.375	-1.65625	148419	48310.9	6.36328	-1.65656	6.35	-1.65	0.909727	-3.63891
4.23941e+013	-1.30242e+014	57399.6	-176342	6.3228	-1.81431	6.3	-1.8	-0.999494	-2.9985
6.25	-2	-114805	352701	6.24641	-1.95075	6.25	-1.95	-0.999489	-2.99847
-4.86487e+014	-1.58352e+014	-658747	-214421	6.31851	-2.10969	6.3	-2.1	0.999984	-2.99994
6	-2.3125	1.31749e+006	428844	6.34644	-2.23829	6.35	-2.25	0.999979	-2.99994
4.29022e+014	-1.31804e+015	580934	-1.78474e+006	6.32593	-2.40018	6.35	-2.4	0	-2.72613
6.25	-2.5	-1.16187e+006	3.56948e+006	6.34927	-2.55175	6.35	-2.55	0	-2.72611
-4.51377e+015	-1.46923e+015	-6.112e+006	-1.98946e+006	6.43125	-2.71878	6.4	-2.7	0.909499	-2.72851
6	-3.5	1.2224e+007	3.97893e+006	6.43257	-2.84245	6.45	-2.85	0.909503	-2.72851
4.40595e+015	-1.35359e+016	5.96605e+006	-1.83288e+007	6.46536	-3.00452	6.45	-3	0	-2.99754
6	0	-1.19321e+007	3.66577e+007	6.44119	-3.14955	6.45	-3.15	0	-2.99754
-4.25178e+016	-1.38396e+016	-5.75728e+007	-1.874e+007	6.52249	-3.32007	6.5	-3.3	0.910402	-2.7312
0	0	1.15145e+008	3.74798e+007	6.5453	-3.45745	6.55	-3.45	0.910402	-2.7312
4.48855e+016	-1.37897e+017	6.0779e+007	-1.86725e+008	6.6358	-3.59197	6.65	-3.6	1.81722	-2.72583
0	-64	-1.21555e+008	3.7344e+008	6.76011	-3.75457	6.75	-3.75	1.81721	-2.72581
-4.05217e+017	-1.31898e+017	-5.48699e+008	-1.78602e+008	6.83625	-3.92723	6.8	-3.9	0.907988	-2.72396
0	64	1.09712e+009	3.57113e+008	6.85997	-4.05805	6.85	-4.05	0.907976	-2.72393
4.54486e+017	-1.39627e+018	6.15414e+008	-1.89067e+009	6.86943	-4.18507	6.9	-4.2	0.909334	-2.72801
0	-1024	-1.22813e+009	3.77306e+009	6.94332	-4.34473	6.95	-4.35	0.90933	-2.72799
-3.82532e+018	-1.24514e+018	-5.17982e+009	-1.68603e+009	7.05156	-4.49706	7	-4.45	0.910054	-1.8201
-2048	-512	1.0098e+010	3.28692e+009	7.04099	-4.55018	7.05	-4.55	0.910054	-1.8201
4.26768e+018	-1.31111e+019	5.77881e+009	-1.77536e+010	7.10252	-4.67934	7.1	-4.7	0.908302	-2.72489
2048	-8192	-9.7753e+009	3.00316e+010	7.14735	-4.86125	7.15	-4.85	0.908297	-2.72489
-2.44349e+019	-7.95358e+018	-3.3087e+010	-1.07698e+010	7.3138	-5.05204	7.25	-5	1.81907	-2.72861
0	-4096	2.76705e+010	9.00674e+009	7.30424	-5.15404	7.35	-5.15	1.81907	-2.72861
1.07909e+019	-3.31519e+019	1.46119e+010	-4.48905e+010	7.29446	-5.23429	7.4	-5.3	0.908194	-2.7246
4096	-16384	-1.32261e+010	4.06332e+010	7.44737	-5.45308	7.45	-5.45	0.90819	-2.72457
-2.79409e+019	-9.09476e+018	-3.78344e+010	-1.23151e+010	7.63082	-5.61863	7.55	-5.55	1.81974	-1.81974
0	0	2.32296e+010	7.56123e+009	7.64356	-5.66706	7.65	-5.65	1.81972	-1.81972
9.68351e+018	-2.97496e+019	1.31123e+010	-4.02836e+010	7.60376	-5.74774	7.7	-5.8	0.90983	-2.72951
4096	-16384	-1.38925e+010	4.26806e+010	7.7342	-5.95374	7.75	-5.95	0.909826	-2.72948
-2.74499e+019	-8.93496e+018	-3.71696e+010	-1.20987e+010	7.82165	-6.06822	7.85	-6.1	1.9986	-2.9979
-16384	-4096	2.16875e+010	7.05928e+009	7.95703	-6.24328	7.95	-6.25	1.99858	-2.99787
9.35249e+018	-2.87327e+019	1.26641e+010	-3.89065e+010	8.17338	-6.44684	8.05	-6.35	1.81738	-1.81739
0	16384	-1.42002e+010	4.36256e+010	8.15891	-6.45335	8.15	-6.45	1.81737	-1.81737
-2.68563e+019	-8.74172e+018	-3.63657e+010	-1.18371e+010	8.08628	-6.51855	8.2	-6.6	0.909293	-2.72787
16384	0	2.07438e+010	6.75211e+009	8.25411	-6.74791	8.25	-6.75	0.909293	-2.72787
9.19357e+018	-2.82444e+019	1.24489e+010	-3.82454e+010	8.25648	-6.78122	8.35	-6.85	1.81994	-1.81993
0	0	-1.44562e+010	4.44121e+010	8.44494	-6.95805	8.45	-6.95	1.81993	-1.81993
-2.62288e+019	-8.53748e+018	-3.55161e+010	-1.15605e+010	8.39359	-7.01743	8.5	-7.1	1.00006	-3.00018
16384	0	1.98896e+010	6.47409e+009	8.54925	-7.24433	8.55	-7.25	1.00006	-3.00018
9.04747e+018	-2.77956e+019	1.22511e+010	-3.76376e+010	8.64403	-7.39047	8.65	-7.4	1.99807	-2.99712
0	0	-1.46863e+010	4.51192e+010	8.73559	-7.5421	8.75	-7.55	1.99808	-2.99712
-2.54751e+019	-8.29215e+018	-3.44955e+010	-1.12283e+010	8.87176	-7.71912	8.8	-7.65	0.909955	-1.8199
-16384	-4096	1.90072e+010	6.18686e+009	8.84538	-7.75497	8.85	-7.75	0.909946	-1.81988
8.86084e+018	-2.72222e+019	1.19984e+010	-3.68613e+010	8.88333	-7.88636	8.9	-7.9	0.999086	-2.9973
0	0	-1.48648e+010	4.56674e+010	8.95966	-8.0381	8.95	-8.05	0.999095	-2.9973
-2.4678e+019	-8.03271e+018	-3.34162e+010	-1.0877e+010	8.8564	-8.01424	9	-8.15	0.909309	-1.8186
0	0	1.81861e+010	5.91959e+009	9.05896	-8.24314	9.05	-8.25	0.909301	-1.81859
8.68563e+018	-2.66839e+019	1.17611e+010	-3.61324e+010	9.17781	-8.47056	9.1	-8.4	1.0004	-3.00119
0	0	-1.50238e+010	4.61559e+010	9.15332	-8.54857	9.15	-8.55	1.00038	-3.00117
-2.38418e+019	-7.76051e+018	-3.22839e+010	-1.05084e+010	9.22922	-8.6898	9.2	-8.65	0.909508	-1.819
0	0	1.73799e+010	5.65716e+009	9.24541	-8.76863	9.25	-8.75	0.9095	-1.81899
8.50236e+018	-2.61209e+019	1.15129e+010	-3.537e+010	9.37748	-9.00609	9.35	-8.95	1.99965	-3.99928
0	0	-1.51541e+010	4.65562e+010	9.44703	-9.15328	9.45	-9.15	1.99964	-3.99928
-2.3108e+019	-7.52166e+018	-3.12903e+010	-1.0185e+010	9.50096	-9.25642	9.5	-9.25	0.999584	-1.99917
-8192	-8192	1.66973e+010	5.43498e+009	9.54157	-9.35195	9.55	-9.35	0.999584	-1.99917
8.33865e+018	-2.5618e+019	1.12913e+010	-3.4689e+010	9.47534	-9.42627	9.55	-9.5	0	-3.00023
0	0	-1.52421e+010	4.68266e+010	9.54779	-9.64959	9.55	-9.65	0	-3.0002
-2.20841e+019	-7.18838e+018	-2.99038e+010	-9.7337e+009	9.69942	-9.88416	9.6	-9.8	0.999005	-2.997
-8192	-4096	1.58637e+010	5.16363e+009	9.64606	-9.9341	9.65	-9.95	0.998995	-2.997
8.11732e+018	-2.4938e+019	1.09916e+010	-3.37682e+010	9.60087	-9.96395	9.7	-10.05	0.909855	-1.81969
4096	-16384	-1.52981e+010	4.69988e+010	9.73801	-10.1396	9.75	-10.15	0.909847	-1.81969
-2.12794e+019	-6.92646e+018	-2.88142e+010	-9.37903e+009	9.92627	-10.4745	9.75	-10.3	0	-3.00065
0	0	1.52287e+010	4.95695e+009	9.75524	-10.4732	9.75	-10.45	0	-3.00063
7.96555e+018	-2.44717e+019	1.07861e+010	-3.31369e+010	9.71825	-10.5087	9.8	-10.6	0.90817	-2.72451
0	-8192	-1.53621e+010	4.71955e+010	9.85048	-10.7526	9.85	-10.75	0.908161	-2.72448
-2.01755e+019	-6.56712e+018	-2.73194e+010	-8.89245e+009	9.88465	-10.9383	9.85	-10.9	0	-2.73074
-16384	-4096	1.43775e+010	4.67989e+009	9.83614	-11.041	9.85	-11.05	0	-2.73073
7.71743e+018	-2.37095e+019	1.04501e+010	-3.21047e+010	9.83952	-11.1692	9.85	-11.2	0	-2.99965
0	0	-1.53443e+010	4.71406e+010	9.84568	-11.3496	9.85	-11.35	0	-2.99961
-1.88314e+019	-6.12962e+018	-2.54994e+010	-8.30004e+009	9.87961	-11.5637	9.85	-11.5	0	-2.99843
16384	4096	1.34356e+010	4.37328e+009	9.83206	-11.6307	9.85	-11.65	0	-2.99843
7.42724e+018	-2.28179e+019	1.00571e+010	-3.08975e+010	9.85311	-11.8523	9.8	-11.75	-1.0003	-2.00061
4096	-8192	-1.52634e+010	4.68921e+010	9.74928	-11.8442	9.75	-11.85	-1.00029	-2.00059
-1.75397e+019	-5.70916e+018	-2.37502e+010	-7.7307e+009	9.69694	-11.9706	9.7	-12	-1.0004	-3.00119
-8192	-2048	1.25814e+010	4.09523e+009	9.65354	-12.1497	9.65	-12.15	-1.00039	-3.00116
7.152e+018	-2.19724e+019	9.68443e+009	-2.97525e+010	9.72311	-12.3964	9.6	-12.25	-0.999885	-1.99981
0	0	-1.51331e+010	4.64918e+010	9.54859	-12.3478	9.55	-12.35	-0.999884	-1.99979
-1.59387e+019	-5.18805e+018	-2.15824e+010	-7.02508e+009	9.39039	-12.3902	9.45	-12.45	-1.99803	-1.99805
8192	2048	1.15332e+010	3.75406e+009	9.36086	-12.5501	9.35	-12.55	-1.99804	-1.99804
6.75719e+018	-2.07594e+019	9.14983e+009	-2.81101e+010	9.34456	-12.7106	9.3	-12.65	-0.909773	-1.81953
0	16384	-1.4801e+010	4.54716e+010	9.22134	-12.7613	9.25	-12.75	-0.909773	-1.81954
-1.41335e+019	-4.60044e+018	-1.9138e+010	-6.2294e+009	9.15326	-13.0031	9.05	-12.85	-3.99257	-1.99629
0	0	1.04614e+010	3.40518e+009	8.84161	-12.9519	8.85	-12.95	-3.99253	-1.99627
6.36418e+018	-1.9552e+019	8.61766e+009	-2.64752e+010	8.71632	-12.9613	8.75	-13	-1.8213	-0.910651
0	0	-1.44181e+010	4.42952e+010	8.66358	-13.0431	8.65	-13.05	-1.8213	-0.910651
-1.22093e+019	-3.97413e+018	-1.65325e+010	-5.38132e+009	8.54518	-13.1702	8.5	-13.1	-2.997	-0.999005
0	-2048	9.28363e+009	3.02182e+009	8.35763	-13.1557	8.35	-13.15	-2.997	-0.998995
5.82094e+018	-1.78831e+019	7.88207e+009	-2.42153e+010	8.22926	-13.1698	8.2	-13.15	-2.72741	0
0	0	-1.36534e+010	4.1946e+010	8.03583	-13.1513	8.05	-13.15	-2.72742	0
-1.03016e+019	-3.35318e+018	-1.39493e+010	-4.5405e+009	7.82914	-13.0525	7.9	-13.15	-2.72986	0
0	0	8.28665e+009	2.6973e+009	7.76538	-13.1647	7.75	-13.15	-2.72986	0
5.35599e+018	-1.64547e+019	7.25248e+009	-2.2281e+010	7.66146	-13.3079	7.6	-13.2	-2.9979	-0.999304
0	0	-1.29093e+010	3.966e+010	7.44786	-13.2517	7.45	-13.25	-2.9979	-0.999304
-8.37452e+018	-2.72591e+018	-1.13398e+010	-3.69112e+009	7.21108	-13.0985	7.3	-13.25	-2.72846	0
-4096	0	7.13996e+009	2.32406e+009	7.16011	-13.2382	7.15	-13.25	-2.72844	0
4.74678e+018	-1.4583e+019	6.42755e+009	-1.97467e+010	6.88472	-12.9588	7	-13.2	-2.99784	0.999284
0	0	-1.17711e+010	3.61632e+010	6.84891	-13.1493	6.85	-13.15	-2.99784	0.999284
-6.68863e+018	-2.17715e+018	-9.05699e+009	-2.94805e+009	6.77424	-13.2337	6.7	-13.1	-2.72787	0.909275
0	0	6.27548e+009	2.04267e+009	6.55759	-13.0679	6.55	-13.05	-2.72787	0.909284
4.28122e+018	-1.31527e+019	5.79714e+009	-1.781e+010	6.40137	-13.0799	6.4	-13.05	-2.72678	0
2048	-8192	-1.08226e+010	3.32491e+010	6.26174	-13.0534	6.25	-13.05	-2.72678	0
-4.97089e+018	-1.61803e+018	-6.73103e+009	-2.19095e+009	6.10143	-13.0076	6.1	-13	-2.72966	0.909888
-2048	0	5.08363e+009	1.65472e+009	5.94198	-12.9494	5.95	-12.95	-2.72963	0.90988
3.55339e+018	-1.09167e+019	4.8116e+009	-1.47822e+010	5.79854	-12.8478	5.8	-12.85	-2.99777	1.99851
0	0	-9.19193e+009	2.82395e+010	5.65107	-12.7365	5.65	-12.75	-2.99778	1.99852
-3.52119e+018	-1.14614e+018	-4.768e+009	-1.55198e+009	5.50547	-12.5721	5.55	-12.7	-1.81798	0.908995
0	-512	4.23293e+009	1.37782e+009	5.43839	-12.652	5.45	-12.65	-1.81799	0.908995
3.01217e+018	-9.25398e+018	4.07874e+009	-1.25307e+010	5.27506	-12.4782	5.3	-12.55	-2.72627	1.81753
1024	8192	-7.90007e+009	2.42706e+010	5.1307	-12.4684	5.15	-12.45	-2.72625	1.8175
-2.31277e+018	-7.52805e+017	-3.13169e+009	-1.01937e+009	5.04446	-12.3808	5.05	-12.35	-1.8199	1.81989
-1024	-256	3.19504e+009	1.03998e+009	4.92985	-12.2499	4.95	-12.25	-1.81991	1.8199
2.31155e+018	-7.10154e+018	3.13004e+009	-9.6161e+009	4.75061	-11.9803	4.85	-12.15	-1.99928	1.99929
1024	-4096	-6.14582e+009	1.88812e+010	4.75915	-12.0666	4.75	-12.05	-1.99928	1.99928
-1.5756e+018	-5.12857e+017	-2.1335e+009	-6.94454e+008	4.69113	-11.9084	4.7	-11.9	-0.908236	2.72471
0	0	2.65566e+009	8.64416e+008	4.64378	-11.7442	4.65	-11.75	-0.908231	2.7247
1.92354e+018	-5.90949e+018	2.60464e+009	-8.00197e+009	4.59746	-11.6205	4.6	-11.65	-0.909847	1.81971
0	-2048	-5.14318e+009	1.58009e+010	4.54975	-11.5706	4.55	-11.55	-0.909843	1.81969
-1.33974e+018	-4.36086e+017	-1.81413e+009	-5.90499e+008	4.47442	-11.3673	4.5	-11.35	-1.0008	4.0032
-512	-256	2.53071e+009	8.23744e+008	4.44059	-11.1496	4.45	-11.15	-1.0008	4.00321
1.82608e+018	-5.61008e+018	2.47267e+009	-7.59654e+009	4.43713	-11.024	4.45	-11.05	0	1.81614
0	0	-4.88828e+009	1.50178e+010	4.45136	-10.93	4.45	-10.95	0	1.81612
-1.62081e+018	-5.27573e+017	-2.19472e+009	-7.1438e+008	4.44745	-10.786	4.45	-10.8	0	2.72555
1024	0	3.1497e+009	1.02523e+009	4.45788	-10.6457	4.45	-10.65	0	2.72554
2.24587e+018	-6.89976e+018	3.04111e+009	-9.34288e+009	4.46329	-10.5756	4.45	-10.5	0	2.729
0	-4096	-5.97426e+009	1.83541e+010	4.44057	-10.3382	4.45	-10.35	0	2.72898
-2.56377e+018	-8.34508e+017	-3.47157e+009	-1.13e+009	4.51895	-10.2367	4.5	-10.2	0.908962	2.72687
0	0	4.40696e+009	1.43447e+009	4.54925	-10.0439	4.55	-10.05	0.908954	2.72685
3.06128e+018	-9.40487e+018	4.14524e+009	-1.2735e+010	4.63224	-9.9707	4.6	-9.9	0.909756	2.72927
1024	8192	-8.00777e+009	2.46015e+010	4.63755	-9.74952	4.65	-9.75	0.909752	2.72926
-4.52011e+018	-1.47129e+018	-6.12062e+009	-1.99226e+009	4.60757	-9.4335	4.7	-9.6	0.90859	2.72578
-2048	-512	6.17053e+009	2.0085e+009	4.74589	-9.4609	4.75	-9.45	0.908586	2.72576
4.13733e+018	-1.27107e+019	5.6023e+009	-1.72114e+010	4.89179	-9.39473	4.85	-9.3	1.81967	2.72952
0	0	-1.04818e+010	3.22022e+010	4.94849	-9.13867	4.95	-9.15	1.81967	2.72951
-7.47047e+018	-2.43164e+018	-1.01157e+010	-3.29265e+009	4.95209	-8.96272	5	-9.05	0.999884	1.99977
0	0	7.89142e+009	2.56865e+009	5.04121	-8.94979	5.05	-8.95	0.999874	1.99974
5.07858e+018	-1.56024e+019	6.87685e+009	-2.11271e+010	5.20806	-8.88942	5.15	-8.8	1.81805	2.72708
0	-8192	-1.23658e+010	3.79902e+010	5.26887	-8.63564	5.25	-8.65	1.81803	2.72705
-1.06741e+019	-3.47442e+018	-1.44537e+010	-4.70467e+009	5.3785	-8.56768	5.35	-8.55	1.99956	1.99957
0	0	9.51637e+009	3.09757e+009	5.44864	-8.42738	5.45	-8.45	1.99954	1.99954
5.85409e+018	-1.7985e+019	7.92696e+009	-2.43532e+010	5.56465	-8.44845	5.5	-8.35	0.909045	1.81807
0	0	-1.36402e+010	4.19053e+010	5.53862	-8.24357	5.55	-8.25	0.909045	1.81808
-1.36323e+019	-4.43732e+018	-1.84594e+010	-6.00852e+009	5.64921	-8.02513	5.7	-8.1	2.72608	2.72608
-8192	0	1.09769e+010	3.57299e+009	5.85094	-7.95601	5.85	-7.95	2.72606	2.72606
6.37537e+018	-1.95864e+019	8.63281e+009	-2.65217e+010	5.93492	-7.84119	5.95	-7.85	1.81801	1.81801
0	0	-1.42144e+010	4.36694e+010	6.05986	-7.73559	6.05	-7.75	1.81802	1.81801
-1.68641e+019	-5.48924e+018	-2.28354e+010	-7.43292e+009	6.13741	-7.63243	6.15	-7.65	1.81798	1.81798
-8192	2048	1.30123e+010	4.23551e+009	6.25659	-7.54336	6.25	-7.55	1.81798	1.81798
7.12064e+018	-2.1876e+019	9.64197e+009	-2.96221e+010	6.39143	-7.46358	6.35	-7.45	1.82027	1.82027
4096	-8192	-1.4848e+010	4.5616e+010	6.452	-7.36418	6.45	-7.35	1.82025	1.82025
-2.01459e+019	-6.55748e+018	-2.72793e+010	-8.8794e+009	6.47916	-7.09783	6.6	-7.25	2.99862	1.99908
0	-4096	1.48634e+010	4.83803e+009	6.7556	-7.14598	6.75	-7.15	2.99862	1.99908
7.64751e+018	-2.34947e+019	1.03554e+010	-3.18139e+010	6.68682	-6.93297	6.8	-7.05	0.908005	1.816
0	0	-1.49439e+010	4.59108e+010	6.86356	-6.94732	6.85	-6.95	0.908	1.81601
-2.29087e+019	-7.45676e+018	-3.10204e+010	-1.00971e+010	7.08741	-6.92602	7	-6.85	2.72856	1.81904
0	4096	1.67908e+010	5.46538e+009	7.15695	-6.75136	7.15	-6.75	2.72854	1.81902
8.06638e+018	-2.47816e+019	1.09226e+010	-3.35564e+010	7.29976	-6.68807	7.25	-6.65	1.8202	1.8202
0	0	-1.46937e+010	4.51419e+010	7.35505	-6.56058	7.35	-6.55	1.82018	1.82018
-2.5549e+019	-8.31619e+018	-3.45956e+010	-1.12609e+010	7.53544	-6.5372	7.5	-6.5	2.99964	0.999884
0	0	1.90526e+010	6.2016e+009	7.65664	-6.46417	7.65	-6.45	2.99964	0.999884
8.57924e+018	-2.63572e+019	1.1617e+010	-3.56899e+010	7.67559	-6.34628	7.75	-6.4	1.81709	0.908549
4096	-16384	-1.4368e+010	4.41416e+010	7.85193	-6.35845	7.85	-6.35	1.81709	0.908545
-2.76764e+019	-9.00866e+018	-3.74763e+010	-1.21985e+010	8.03231	-6.28406	8	-6.25	2.72931	1.81954
0	-4096	2.11198e+010	6.87449e+009	8.13749	-6.14586	8.15	-6.15	2.72928	1.81952
8.81768e+018	-2.70897e+019	1.19399e+010	-3.66819e+010	8.21488	-6.01843	8.25	-6.05	1.99977	1.99976
0	0	-1.36727e+010	4.20054e+010	8.33626	-5.94674	8.35	-5.95	1.99977	1.99976
-2.97029e+019	-9.66827e+018	-4.02203e+010	-1.30917e+010	8.50318	-5.89335	8.5	-5.9	2.72796	0.909326
-16384	-8192	2.38581e+010	7.76579e+009	8.65894	-5.86309	8.65	-5.85	2.72796	0.909321
9.19701e+018	-2.82551e+019	1.24536e+010	-3.82599e+010	8.77185	-5.74314	8.75	-5.75	1.81776	1.81775
4096	-16384	-1.28964e+010	3.96203e+010	8.85444	-5.64273	8.85	-5.65	1.81774	1.81773
-3.10954e+019	-1.01215e+019	-4.21059e+010	-1.37054e+010	9.02394	-5.6024	8.95	-5.55	1.99657	1.99656
16384	0	2.6539e+010	8.63843e+009	9.05088	-5.45385	9.05	-5.45	1.99654	1.99655
9.43019e+018	-2.89715e+019	1.27693e+010	-3.92299e+010	9.04088	-5.29691	9.2	-5.4	2.72728	0.909094
4096	0	-1.20195e+010	3.69263e+010	9.34223	-5.32623	9.35	-5.35	2.72727	0.90909
-3.20142e+019	-1.04206e+019	-4.335e+010	-1.41104e+010	9.39579	-5.21659	9.45	-5.25	1.81816	1.81815
0	0	2.93949e+010	9.56801e+009	9.55303	-5.13194	9.55	-5.15	1.81813	1.81813
9.62429e+018	-2.95678e+019	1.30321e+010	-4.00374e+010	9.75019	-5.14652	9.65	-5.05	1.82036	1.82036
0	0	-1.11299e+010	3.41932e+010	9.7586	-4.93134	9.75	-4.95	1.82036	1.82037
-3.26512e+019	-1.06279e+019	-4.42125e+010	-1.43911e+010	9.9198	-4.86941	9.85	-4.85	1.81578	1.81577
0	-4096	3.24514e+010	1.05629e+010	9.95641	-4.74358	9.95	-4.75	1.81575	1.81575
9.53135e+018	-2.92823e+019	1.29063e+010	-3.96507e+010	10.0029	-4.54771	10.05	-4.6	1.82039	2.7306
0	0	-9.99043e+009	3.06926e+010	10.1428	-4.45119	10.15	-4.45	1.8204	2.7306
-3.27319e+019	-1.06542e+019	-4.43219e+010	-1.44267e+010	10.1981	-4.26556	10.25	-4.3	1.81769	2.72652
0	0	3.62773e+010	1.18082e+010	10.3644	-4.16342	10.35	-4.15	1.81768	2.7265
9.43918e+018	-2.89991e+019	1.27815e+010	-3.92673e+010	10.5985	-4.12247	10.45	-4.05	1.81792	1.81792
0	0	-8.82737e+009	2.71195e+010	10.5415	-3.9454	10.55	-3.95	1.8179	1.8179
-3.175e+019	-1.03346e+019	-4.29923e+010	-1.3994e+010	10.7092	-3.85166	10.65	-3.85	1.81903	1.81904
0	0	3.96598e+010	1.29092e+010	10.7616	-3.75002	10.75	-3.75	1.81902	1.81903
9.20985e+018	-2.82945e+019	1.24709e+010	-3.83133e+010	10.795	-3.60617	10.8	-3.6	0.909773	2.72931
0	0	-7.8522e+009	2.41236e+010	10.8527	-3.46164	10.85	-3.45	0.909764	2.72928
-3.06946e+019	-9.99106e+018	-4.15632e+010	-1.35288e+010	10.9584	-3.30584	10.95	-3.3	1.99953	2.99928
-16384	-4096	4.26296e+010	1.38759e+010	11.0447	-3.1561	11.05	-3.15	1.9995	2.99925
8.6448e+018	-2.65586e+019	1.17058e+010	-3.59627e+010	11.1178	-2.98807	11.1	-3	0.907725	2.72317
4096	0	-6.83849e+009	2.10092e+010	11.1427	-2.86566	11.15	-2.85	0.907708	2.72314
-2.90528e+019	-9.45665e+018	-3.934e+010	-1.28051e+010	11.1491	-2.68183	11.2	-2.7	0.908929	2.72678
-16384	-4096	4.52348e+010	1.47239e+010	11.2525	-2.55311	11.25	-2.55	0.908929	2.72678
8.05391e+018	-2.47433e+019	1.09057e+010	-3.35046e+010	11.1188	-2.36202	11.2	-2.4	-0.909276	2.72782
0	0	-5.99337e+009	1.84129e+010	11.1594	-2.25598	11.15	-2.25	-0.909276	2.72782
-2.7252e+019	-8.87051e+018	-3.69016e+010	-1.20114e+010	11.2029	-2.09837	11.25	-2.1	1.81915	2.72871
0	0	4.67421e+010	1.52145e+010	11.3525	-1.95787	11.35	-1.95	1.81913	2.72869
7.35351e+018	-2.25915e+019	9.95729e+009	-3.05909e+010	11.3011	-1.79507	11.35	-1.8	0	2.73035
4096	16384	-5.29196e+009	1.6258e+010	11.3326	-1.67041	11.35	-1.65	0	2.73033
